title,link,address
Apotek Tiara,https://lewatmana.com/lokasi/47363/apotek-tiara/,"Jl. Mayor Oking, RT.004/RW.002, Margahayu, Kec. Bekasi Tim., Kota Bks, Jawa Barat, Bekasi, Jawa Barat, Indonesia 17113"
Apotek Tiara Fajar,https://lewatmana.com/lokasi/46605/apotek-tiara-fajar/,"Jl. Bengkulu - Kepahiang, Dusun Baru II, Karang Tinggi, Kabupaten Bengkulu Tengah, Bengkulu, Bengkulu Tengah, Bengkulu, Indonesia 38382"
Apotek Ti.Es,https://lewatmana.com/lokasi/53891/apotek-ties/,"Toko Apartemen City Resort, Tower Marigold, lt. Dasar No. 8, cengkareng, Kota Jakarta Barat, Jakarta Barat, DKI Jakarta, Indonesia"
APOTEK TIGA PUTRA FARMA,https://lewatmana.com/lokasi/48990/apotek-tiga-putra-farma/,"Jl. Raya Sidomulyo, Ngawinan, Bulu, Kec. Semen, Kediri, Jawa Timur, Kediri, Jawa Timur, Indonesia 64161"
Apotek Tiga Utama,https://lewatmana.com/lokasi/48496/apotek-tiga-utama/,"Jl. Werkudoro No.217, Pengabean, Kec. Dukuhturi, Tegal, Jawa Tengah, Tegal, Jawa Tengah, Indonesia 52124"
Apotek Timi Farma,https://lewatmana.com/lokasi/49949/apotek-timi-farma/,"jalan jaya sakti melaya, Melaya, Kec. Jembrana, Kabupaten Jembrana, Bali, Jembrana, Bali, Indonesia 82252"
Apotek Tina Farma,https://lewatmana.com/lokasi/49190/apotek-tina-farma/,"Jl. Nasional 15, Kedondong, Ngampel, Kec. Mejayan, Madiun, Jawa Timur, Madiun, Jawa Timur, Indonesia 63153"
Apotek Tirta Farma,https://lewatmana.com/lokasi/49079/apotek-tirta-farma/,"Jl. Gajah Mada No.41, Klemunan, Majegan, Kec. Wlingi, Blitar, Jawa Timur, Blitar, Jawa Timur, Indonesia 66184"
Apotek Titian Sehat,https://lewatmana.com/lokasi/48887/apotek-titian-sehat/,"Jl. Raya Sempalwadak No.50, Arjowinangun, Kec. Kedungkandang, Kota Malang, Jawa Timur, Malang, Jawa Timur, Indonesia 65132"
Apotek Tivaza,https://lewatmana.com/lokasi/47068/apotek-tivaza/,"Jl. Dr. Rajiman No.16, Pasir Kaliki, Kec. Cicendo, Kota Bandung, Jawa Barat, Bandung, Jawa Barat, Indonesia 40171"
Apotek Tina,https://lewatmana.com/lokasi/47248/apotek-tina/,"Jl. Sukasari 1 No.5, RT.04/RW.02, Sukasari, Kec. Bogor Tim., Kota Bogor, Jawa Barat, Bogor, Jawa Barat, Indonesia 16142"
Apotek Tirta,https://lewatmana.com/lokasi/46606/apotek-tirta/,"Taba, Lagan, Semidang, Kabupaten Bengkulu Tengah, Bengkulu, Bengkulu Tengah, Bengkulu, Indonesia 38385"
Apotek Tirta Husada,https://lewatmana.com/lokasi/46909/apotek-tirta-husada/,"Jl. Raya KSU, Tirtajaya, Kec. Sukmajaya, Kota Depok, Jawa Barat, Depok, Jawa Barat, Indonesia 16412"
Apotek Titis,https://lewatmana.com/lokasi/48965/apotek-titis/,"Jl. Mawar, Kolak Utara, Banjarejo, Kec. Ngadiluwih, Kediri, Jawa Timur, Kediri, Jawa Timur, Indonesia 64171"
Apotek Tjiandjur,https://lewatmana.com/lokasi/47666/apotek-tjiandjur/,"Jl. K. H. Hasyim Ashari, Solokpandan, Kec. Cianjur, Kabupaten Cianjur, Jawa Barat, Cianjur, Jawa Barat, Indonesia 43214"
Apotek Tjojudan,https://lewatmana.com/lokasi/49255/apotek-tjojudan/,"Jl. Dr. Rajiman No.189, Kemlayan, Kec. Serengan, Kota Surakarta, Jawa Tengah, Surakarta, Jawa Tengah, Indonesia 57152"
Apotek Tobing Farma 2,https://lewatmana.com/lokasi/48992/apotek-tobing-farma-2/,"Bawang, Kec. Pesantren, Kediri, Jawa Timur, Kediri, Jawa Timur, Indonesia 64136"
APOTEK TOMBO URIP,https://lewatmana.com/lokasi/48864/apotek-tombo-urip/,"Jl. Raya Ki Ageng Gribig No.6, Kedungkandang, Kec. Kedungkandang, Kota Malang, Jawa Timur, Malang, Jawa Timur, Indonesia 65137"
Apotek Tongkonan Medika Antapani,https://lewatmana.com/lokasi/47138/apotek-tongkonan-medika-antapani/,"Jl. Kuningan Raya No.14, Antapani Tengah, Kec. Antapani, Kota Bandung, Jawa Barat, Bandung, Jawa Barat, Indonesia 40291"
Apotek TRESNO SEHAT,https://lewatmana.com/lokasi/49285/apotek-tresno-sehat/,"Jl. Ki Hajar Dewantara No.10, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah, Surakarta, Jawa Tengah, Indonesia 57126"
APOTEK TLOGOMULYO SEHAT,https://lewatmana.com/lokasi/48395/apotek-tlogomulyo-sehat/,"Jl. Taman Tlogomulyo No.19, Pedurungan Tengah, Kec. Pedurungan, Kota Semarang, Jawa Tengah, Semarang, Jawa Tengah, Indonesia 50192"
Apotek Togogan Farma,https://lewatmana.com/lokasi/49043/apotek-togogan-farma/,"Jl. Raya Kediri - Blitar, Togogan I, Togogan, Kec. Srengat, Blitar, Jawa Timur, Blitar, Jawa Timur, Indonesia 66152"
Apotek Tongan,https://lewatmana.com/lokasi/48802/apotek-tongan/,"Jl. Ade Irma Suryani No.15 B, Kauman, Kec. Klojen, Kota Malang, Jawa Timur, Malang, Jawa Timur, Indonesia 65117"
Apotek Total Farma,https://lewatmana.com/lokasi/46574/apotek-total-farma/,"Villa Tangerang Regency,Jl. Raya Regency II, RT.005/RW.007, Gembor,Kec. Periuk,Kota Tangerang,Banten, Tangerang, Banten, Indonesia 15133"
Apotek Tria Farma,https://lewatmana.com/lokasi/49856/apotek-tria-farma/,"Jl. A. Yani No.67, Abian Tuwung, Kec. Kediri, Kabupaten Tabanan, Bali, Tabanan, Bali, Indonesia 82121"
Apotek Tri Farma,https://lewatmana.com/lokasi/46940/apotek-tri-farma/,"Alazkar Jalan Raden Saleh, RT.06/RW.05, Cilodong, Depok, Kota Depok, Jawa Barat, Depok, Jawa Barat, Indonesia 16413"
Apotek Trihasna,https://lewatmana.com/lokasi/47903/apotek-trihasna/,"Jl. Raya Peruri, Pinayungan, Kec. Telukjambe Tim., Kabupaten Karawang, Jawa Barat, Karawang, Jawa Barat, Indonesia 41361"
Apotek Tugu Farma,https://lewatmana.com/lokasi/46890/apotek-tugu-farma/,"Jl. Prof. Lafran Pane, Tugu, Kec. Cimanggis, Kota Depok, Jawa Barat, Depok, Jawa Barat, Indonesia 16951"
Apotek Tuliskriyo,https://lewatmana.com/lokasi/49082/apotek-tuliskriyo/,"Boro, Tuliskriyo, Kec. Sanankulon, Blitar, Jawa Timur, Blitar, Jawa Timur, Indonesia 66151"
Apotek Tulus Farma,https://lewatmana.com/lokasi/49411/apotek-tulus-farma/,"Jl. Raya Randegan No.20, Madureso, Randegan, Dawar Blandong, Mojokerto, Jawa Timur, Mojokerto, Jawa Timur, Indonesia 61354"
Apotek Tri Farma,https://lewatmana.com/lokasi/47442/apotek-tri-farma/,"Jl. Otista No.60A, Cimanganten, Kec. Tarogong Kaler, Kabupaten Garut, Jawa Barat, Garut, Jawa Barat, Indonesia 44151"
apotek Trisan,https://lewatmana.com/lokasi/46626/apotek-trisan/,"Jl. Sam Ratulangi, Gn. Alam, Arga Makmur, Kabupaten Bengkulu Utara, Bengkulu, Bengkulu Utara, Bengkulu, Indonesia 38611"
Apotek Tugurante,https://lewatmana.com/lokasi/49041/apotek-tugurante/,"Jl. Raya Bendo, Bendo, Kec. Ponggok, Blitar, Jawa Timur, Blitar, Jawa Timur, Indonesia 66153"
Apotek Tulungrejo Farma,https://lewatmana.com/lokasi/49098/apotek-tulungrejo-farma/,"Jl. Dokter Sucipto, Beru, Kec. Wlingi, Blitar, Jawa Timur, Blitar, Jawa Timur, Indonesia 66184"
APOTEK TUMPANG,https://lewatmana.com/lokasi/49100/apotek-tumpang/,"Dsn BENDIL PUTIH, rw No.4, Bendilputih, Tumpang, Kec. Talun, Blitar, Jawa Timur, Blitar, Jawa Timur, Indonesia 66183"
Apotek Tunas Harapan,https://lewatmana.com/lokasi/47346/apotek-tunas-harapan/,"Jl. Taman Aster Bekasi, RT.002/RW.014, Jaka Setia, Kec. Bekasi Sel., Kota Bks, Jawa Barat, Bekasi, Jawa Barat, Indonesia 17147"
Apotek Tursina Bahagia,https://lewatmana.com/lokasi/48405/apotek-tursina-bahagia/,"Gg. X, Lamper Tengah, Kec. Semarang Sel., Kota Semarang, Jawa Tengah, Semarang, Jawa Tengah, Indonesia 50248"
Apotek UAD 2,https://lewatmana.com/lokasi/49522/apotek-uad-2/,"Ruko IBC, Jl. Jambon No.5, Kricak, Kec. Tegalrejo, Kota Yogyakarta, Daerah Istimewa Yogyakarta, Yogyakarta, Daerah Istimewa Yogyakarta, Indonesia 55242"
APOTEK UMI,https://lewatmana.com/lokasi/48783/apotek-umi/,"Jl. Karah Agung Raya No.18, Karah, Jambangan, Surabaya City, East Java, Surabaya, Jawa Timur, Indonesia 60232"
Apotek Ummi Farma,https://lewatmana.com/lokasi/47943/apotek-ummi-farma/,"Jl. Raya Tlk. Jambe No.14, Telukjambe, Kec. Telukjambe Tim., Kabupaten Karawang, Jawa Barat, Karawang, Jawa Barat, Indonesia 41361"
Apotek Tunas Jaya,https://lewatmana.com/lokasi/47127/apotek-tunas-jaya/,"Jl. Pasar Barat No.15, Kb. Jeruk, Kec. Andir, Kota Bandung, Jawa Barat, Bandung, Jawa Barat, Indonesia 40181"
Apotek Twin Farma,https://lewatmana.com/lokasi/49117/apotek-twin-farma/,"Jl. Klp. Manis No.35, Manisrejo, Kec. Taman, Kota Madiun, Jawa Timur, Madiun, Jawa Timur, Indonesia 63138"
Apotek Udayana,https://lewatmana.com/lokasi/49931/apotek-udayana/,"Jl. Udayana No.42, Baler Bale Agung, Kec. Jembrana, Kabupaten Jembrana, Bali, Jembrana, Bali, Indonesia 82218"
Apotek Ummi,https://lewatmana.com/lokasi/47225/apotek-ummi/,"RT.04/RW.02, Empang, Kec. Bogor Sel., Kota Bogor, Jawa Barat, Bogor, Jawa Barat, Indonesia 16132"
Apotek Umminda,https://lewatmana.com/lokasi/46919/apotek-umminda/,"Jl. Garuda No.57, Pasir Gn. Sel., Kec. Cimanggis, Kota Depok, Jawa Barat, Depok, Jawa Barat, Indonesia 16451"
Apotek Undagi,https://lewatmana.com/lokasi/49837/apotek-undagi/,"Jl. Raya Kampus Unud No.1, Jimbaran, Kec. Kuta Sel., Kabupaten Badung, Bali, Badung, Bali, Indonesia 80361"
Apotek Ungu2,https://lewatmana.com/lokasi/47163/apotek-ungu2/,"Jl. Pangeran Sogiri Kelurahan No.40, RT.01/RW.05, Tanah Baru, Kec. Bogor Utara,Kota Bogor,Jawa Barat, Bogor, Jawa Barat, Indonesia 16154"
Apotek Unimma Medika,https://lewatmana.com/lokasi/48618/apotek-unimma-medika/,"Wonosuko, Progon, Tegalrejo, Kec. Tegalrejo, Magelang, Jawa Tengah, Magelang, Jawa Tengah, Indonesia 58192"
Apotek urip farma,https://lewatmana.com/lokasi/49437/apotek-urip-farma/,"Jl. Urip Sumoharjo No.135, Medono, Kec. Pekalongan Bar., Kota Pekalongan, Jawa Tengah, Pekalongan, Jawa Tengah, Indonesia 51117"
Apotek Usadha Agung,https://lewatmana.com/lokasi/49728/apotek-usadha-agung/,"Jl. Cok Gede Rai, Peliatan, Kecamatan Ubud, Kabupaten Gianyar, Bali, Gianyar, Bali, Indonesia 80571"
Apotek Unggul Farma,https://lewatmana.com/lokasi/49233/apotek-unggul-farma/,"Jl. Kyai Mojo No.23, Kelurahan Mojo, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah, Surakarta, Jawa Tengah, Indonesia 57191"
Apotek Ungu Farma,https://lewatmana.com/lokasi/47921/apotek-ungu-farma/,"Talagamulya, Kec. Talagasari, Kabupaten Karawang, Jawa Barat, Karawang, Jawa Barat, Indonesia 41381"
Apotek Unisia 24 Taman Sari,https://lewatmana.com/lokasi/49530/apotek-unisia-24-taman-sari/,"Notoprajan, Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta, Yogyakarta, Daerah Istimewa Yogyakarta, Indonesia 55262"
Apotek Usadani,https://lewatmana.com/lokasi/48281/apotek-usadani/,"Jl. Suyudono No.52, Bulustalan, Kec. Semarang Sel., Kota Semarang, Jawa Tengah, Sidoarjo, Jawa Timur, Indonesia 50245"
Apotek Usaha Bakti,https://lewatmana.com/lokasi/49224/apotek-usaha-bakti/,"Jl. Raya Pakuniran No.36, Dusun Kota Sukodadi, Jabungsisir, Kec. Paiton, Probolinggo, Jawa Timur, Probolinggo, Jawa Timur, Indonesia 67291"
Apotek Usaha Murni,https://lewatmana.com/lokasi/46983/apotek-usaha-murni/,"Jl. Kapitan Raya No.22, Sukatani, Kec. Tapos, Kota Depok, Jawa Barat, Depok, Jawa Barat, Indonesia 16454"
Apotek UTAMA FARMA,https://lewatmana.com/lokasi/48179/apotek-utama-farma/,"Ciseureuh, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat, Purwakarta, Jawa Barat, Indonesia 41117"
Apotek Utari,https://lewatmana.com/lokasi/47645/apotek-utari/,"Jl. Mohamad Hatta No.208, Sukamanah, Kec. Cipedes, Tasikmalaya, Jawa Barat, Ciamis, Jawa Barat, Indonesia 46131"
Apotek Vanessa I,https://lewatmana.com/lokasi/53841/apotek-vanessa-i/,"Jalan Peta Barat Blok A-7, Kalideres, RT.1/RW.7, Kalideres, Kec. Kalideres, Kota Jakarta Barat, Jakarta Barat, DKI Jakarta, Indonesia 11840"
Apotek Vano Farma,https://lewatmana.com/lokasi/47701/apotek-vano-farma/,"Gekbrong, Kec. Gekbrong, Kabupaten Cianjur, Jawa Barat, Cianjur, Jawa Barat, Indonesia 43261"
Apotek Utama Farma,https://lewatmana.com/lokasi/53892/apotek-utama-farma/,"Jl. Utama Raya No.44, RT.2/RW.1, Cengkareng Bar., Kecamatan Cengkareng, Kota Jakarta Barat, Jakarta Barat, DKI Jakarta, Indonesia 11730"
Apotek Utama Jati Jaya,https://lewatmana.com/lokasi/47132/apotek-utama-jati-jaya/,"Jl. Terusan Jakarta, Antapani Kulon, Kec. Antapani, Kota Bandung, Jawa Barat, Bandung, Jawa Barat, Indonesia 40291"
Apotek Utari,https://lewatmana.com/lokasi/48112/apotek-utari/,"Jl. Siti Armilah No.08, Majalengka Kulon, Kec. Majalengka, Kabupaten Majalengka, Jawa Barat, Majalengka, Jawa Barat, Indonesia 45418"
Apotek Vania,https://lewatmana.com/lokasi/53893/apotek-vania/,"Jl. Raya Duri Kosambi No.72 G, RT.1/RW.1, Duri Kosambi, Kecamatan Cengkareng, Kota Jakarta Barat, Jakarta Barat, DKI Jakarta, Indonesia 11750"
Apotek Via Farma,https://lewatmana.com/lokasi/46524/apotek-farma/,"Jl. AMD Lintas Tim. No.6, Kadumerak, Kec. Karang Tj., Kabupaten Pandeglang, Banten, Pandeglang, Banten, Indonesia 42251"
Apotek Viar,https://lewatmana.com/lokasi/47987/apotek-viar/,"Dawuan Bar., Kec. Cikampek, Kabupaten Karawang, Jawa Barat, Karawang, Jawa Barat, Indonesia 41373"
Apotek Villa Duta,https://lewatmana.com/lokasi/47156/apotek-villa-duta/,"Jl. Pajajaran Indah No.4, RT.06/RW.13, Baranangsiang, Kec. Bogor Tim., Kota Bogor, Jawa Barat, Bogor, Jawa Barat, Indonesia 16143"
Apotek Vinie 2,https://lewatmana.com/lokasi/49541/apotek-vinie-2/,"Klodran, Palbapang, Kec. Bantul, Bantul, Daerah Istimewa Yogyakarta, Bantul, Daerah Istimewa Yogyakarta, Indonesia 55713"
Apotek Vita,https://lewatmana.com/lokasi/46990/apotek-vita/,"Jl. Raden Saleh No.37, Sukmajaya, Kec. Sukmajaya, Kota Depok, Jawa Barat, Depok, Jawa Barat, Indonesia 16412"
APOTEK VITASARI,https://lewatmana.com/lokasi/47501/apotek-vitasari/,"Jl. Raya Batujajar No.21, Giriasih, Kec. Batujajar, Kabupaten Bandung Barat, Jawa Barat, Bandung Barat, Jawa Barat, Indonesia 40561"
Apotek Victory Medika,https://lewatmana.com/lokasi/47142/apotek-victory-medika/,"Jl. Raya Kopo No.359, Kb. Lega, Kec. Bojongloa Kidul, Kota Bandung, Jawa Barat, Bandung, Jawa Barat, Indonesia 40235"
Apotek Villi Janthi,https://lewatmana.com/lokasi/47136/apotek-villi-janthi/,"Jl. Talaga Bodas No.41A, Lkr. Sel., Kec. Lengkong, Kota Bandung, Jawa Barat, Bandung, Jawa Barat, Indonesia 40263"
Apotek Virlian,https://lewatmana.com/lokasi/48004/apotek-virlian/,"Jl. Raya Cilimus No.250, Cilimus, Kec. Cilimus, Kabupaten Kuningan, Jawa Barat, Kuningan, Jawa Barat, Indonesia 45556"
Apotek Vita Medika,https://lewatmana.com/lokasi/47112/apotek-vita-medika/,"Jl. Ibrahim Adjie No.83, Babakan Surabaya, Kec. Kiaracondong, Kota Bandung, Jawa Barat, Bandung, Jawa Barat, Indonesia 40272"
APOTEK VIVA,https://lewatmana.com/lokasi/53913/apotek-viva/,"The City Resort Residences, Komp Rukan Miami Blok A No. 05 RT 006/014, cengkarang Tim, Kota JakBar, Jakarta Barat, DKI Jakarta, Indonesia"
Apotek Viva Farma,https://lewatmana.com/lokasi/47528/apotek-viva-farma/,"Senayan Babakan, Sarinagen, Cipongkor, Kabupaten Bandung Barat, Jawa Barat, Bandung Barat, Jawa Barat, Indonesia 40564"
Apotek Viva Generik,https://lewatmana.com/lokasi/48603/apotek-viva-generik/,"Magelang-Yogya No.Kel, Blabak, Mungkid, Magelang, Jawa Tengah, Magelang, Jawa Tengah, Indonesia 56512"
Apotek Viva Generik,https://lewatmana.com/lokasi/48787/apotek-viva-generik/,"Jl. Tambak Segaran No.57, Rangkah, Kec. Tambaksari, Kota SBY, Jawa Timur, Surabaya, Jawa Timur, Indonesia 60135"
Apotek Viva Generik Kendangsari,https://lewatmana.com/lokasi/48751/apotek-viva-generik-kendangsari/,"Jl. Kendangsari Gg. Lebar No.146, RT.05/RW.04, Kendangsari,Kec. Tenggilis Mejoyo,Kota SBY,Jawa Timur, Surabaya, Jawa Timur, Indonesia 60292"
Apotek Wahana Sehat,https://lewatmana.com/lokasi/46539/apotek-wahana-sehat/,"Jl. Juhdi No.31, Kotabaru, Kec. Serang, Kota Serang, Banten, Serang, Banten, Indonesia 42112"
Apotek Viva Generik,https://lewatmana.com/lokasi/49528/apotek-viva-generik/,"Purbayan, Kec. Kotagede, Kota Yogyakarta, Daerah Istimewa Yogyakarta, Yogyakarta, Daerah Istimewa Yogyakarta, Indonesia 55173"
Apotek Viva Generik,https://lewatmana.com/lokasi/48604/apotek-viva-generik/,"Jl. Raya Secang, Krajan Tiga, Secang, Kec. Secang, Magelang, Jawa Tengah, Magelang, Jawa Tengah, Indonesia 56195"
Apotek Viva Generik,https://lewatmana.com/lokasi/48600/apotek-viva-generik/,"Jl. Mayor Unus No.66, RT.01/RW.04, Maliyan, Kalinegoro, Kec. Mertoyudan, Magelang, Jawa Tengah, Magelang, Jawa Tengah, Indonesia 56172"
APOTEK VIVA GENERIK SALAMAN,https://lewatmana.com/lokasi/48627/apotek-viva-generik-salaman/,"Jl. Magelang - Purworejo, Margorejo, Menoreh, Kec. Salaman, Magelang, Jawa Tengah, Magelang, Jawa Tengah, Indonesia 56162"
Apotek Wahid Farma Jaya,https://lewatmana.com/lokasi/48979/apotek-wahid-farma-jaya/,"Jl. Argowilis, Semen, Kec. Semen, Kediri, Jawa Timur, Kediri, Jawa Timur, Indonesia 64161"
Apotek Wahyu,https://lewatmana.com/lokasi/48299/apotek-wahyu/,"Jl. Gedung Batu Tim. No.129, Ngemplak Simongan, Kec. Semarang Bar., Kota Semarang, Jawa Tengah, Semarang, Jawa Tengah, Indonesia 50148"
APOTEK WALAGRI,https://lewatmana.com/lokasi/48048/apotek-walagri/,"Jl. Cilimus, Cilimus, Kec. Cilimus, Kabupaten Kuningan, Jawa Barat, Kuningan, Jawa Barat, Indonesia 45556"
apotek waloja farma,https://lewatmana.com/lokasi/49132/apotek-waloja-farma/,"Jl. Raya Nglames No.156, Nglames, Kec. Madiun, Madiun, Jawa Timur, Madiun, Jawa Timur, Indonesia 63151"
apotek wanguk,https://lewatmana.com/lokasi/47763/apotek-wanguk/,"Blok kangkung, RT.13/RW.06, Kedungwungu, Anjatan, Kabupaten Indramayu, Jawa Barat, Indramayu, Jawa Barat, Indonesia 45256"
Apotek Wani Farma 2,https://lewatmana.com/lokasi/48026/apotek-wani-farma-2/,"Jl. RE Martadinata No.4, Ancaran, Kec. Kuningan, Kabupaten Kuningan, Jawa Barat, Kuningan, Jawa Barat, Indonesia 45514"
Apotek Wahyu Farma,https://lewatmana.com/lokasi/49715/apotek-wahyu-farma/,"Jl. Udayana No.117, Buruan, Kec. Blahbatuh, Kabupaten Gianyar, Bali, Gianyar, Bali, Indonesia 80581"
Apotek Walina,https://lewatmana.com/lokasi/47881/apotek-walina/,"Jl. R. Moh. Soleh No. 434, Nagasari, Kec. Karawang Bar., Kabupaten Karawang, Jawa Barat, Karawang, Jawa Barat, Indonesia 41312"
Apotek Waluya,https://lewatmana.com/lokasi/47895/apotek-waluya/,"Telukjambe, Kec. Telukjambe Tim., Kabupaten Karawang, Jawa Barat, Karawang, Jawa Barat, Indonesia 41361"
Apotek Wani Farma,https://lewatmana.com/lokasi/48052/apotek-wani-farma/,"Jalan Albarokah, Caracas, Cilimus, Caracas, Kuningan, Kabupaten Kuningan, Jawa Barat, Kuningan, Jawa Barat, Indonesia 45556"
Apotek Waras,https://lewatmana.com/lokasi/48554/apotek-waras/,"Jl. Pemuda No.119-121, Rejowinangun Utara, Kec. Magelang Tengah, Kota Magelang, Jawa Tengah, Magelang, Jawa Tengah, Indonesia 56122"
Apotek Waras,https://lewatmana.com/lokasi/49584/apotek-waras/,"Kepuh Wetan, Wirokerten, Kec. Banguntapan, Bantul, Daerah Istimewa Yogyakarta, Bantul, Daerah Istimewa Yogyakarta, Indonesia 55194"
Apotek Wardani Farma,https://lewatmana.com/lokasi/49120/apotek-wardani-farma/,"Jl. Imam Bonjol No.101, Klegen, Kec. Kartoharjo, Kota Madiun, Jawa Timur, Madiun, Jawa Timur, Indonesia 63117"
Apotek Watsons Daan Mogot,https://lewatmana.com/lokasi/53842/apotek-watsons-daan-mogot/,"Jl Daan Mogot KM. 16 RT.8/RW.12, Kalideres, Lantai 1, West Jakarta City, Jakarta, Jakarta Barat, DKI Jakarta, Indonesia 11840"
Apotek Weden,https://lewatmana.com/lokasi/47798/apotek-weden/,"Desa Juntiweden, Blok Buyut Slamet, RT. 01 / RW. 08, Kec. Juntinyuat, Kabupaten Indramayu,Jawa Barat, Indramayu, Jawa Barat, Indonesia 45282"
Apotek Werkudor,https://lewatmana.com/lokasi/48480/apotek-werkudor/,"Jl. Werkudoro, Slerok, Kec. Tegal Tim., Kota Tegal, Jawa Tengah, Tegal, Jawa Tengah, Indonesia 52192"
Apotek Waras Jati,https://lewatmana.com/lokasi/49917/apotek-waras-jati/,"Unnamed Rd,, Kerambitan, Kec. Kerambitan, Kabupaten Tabanan, Bali, Tabanan, Bali, Indonesia 82161"
Apotek Waringin Magelang,https://lewatmana.com/lokasi/48592/apotek-waringin-magelang/,"Serma Darmin, Rejing, Mejing, Sawangan, Magelang, Jawa Tengah, Magelang, Jawa Tengah, Indonesia 56481"
APOTEK WAYUT FARMA,https://lewatmana.com/lokasi/49169/apotek-wayut-farma/,"Jl. Wahyu Hidayat, RT.23/RW.06, Pojokjakas, Wayut, Kec. Jiwan, Madiun, Jawa Timur, Madiun, Jawa Timur, Indonesia 63161"
apotek wera,https://lewatmana.com/lokasi/46797/apotek-wera/,"Tanah Patah, Kec. Ratu Agung, Kota Bengkulu, Bengkulu, Bengkulu, Bengkulu, Indonesia 38223"
Apotek Wibi Farma,https://lewatmana.com/lokasi/49553/apotek-wibi-farma/,"Jl. Srandakan No.km 5,6, Pandak, Wijirejo, Kec. Pandak, Bantul, Daerah Istimewa Yogyakarta, Bantul, Daerah Istimewa Yogyakarta, Indonesia 55761"
Apotek Widi Farma,https://lewatmana.com/lokasi/49920/apotek-widi-farma/,"Jl. Raya Denpasar - Gilimanuk, Megati, Kec. Selemadeg Tim., Kabupaten Tabanan, Bali, Tabanan, Bali, Indonesia 82162"
Apotek Widya Farma,https://lewatmana.com/lokasi/47622/apotek-widya-farma/,"Jl. Veteran, Kawalimukti, Kawali, Kabupaten Ciamis, Jawa Barat, Ciamis, Jawa Barat, Indonesia 46253"
Apotek Wijaya,https://lewatmana.com/lokasi/48599/apotek-wijaya/,"Pucang Karang, Prayan, Pucang, Kec. Secang, Magelang, Jawa Tengah, Magelang, Jawa Tengah, Indonesia 56195"
Apotek Wijaya Kusuma,https://lewatmana.com/lokasi/48625/apotek-wijaya-kusuma/,"Jl. Tambakan No.16a, Tegal Slerem, Sedayu, Kec. Muntilan, Magelang, Jawa Tengah, Magelang, Jawa Tengah, Indonesia 56413"
Apotek Wijaya Medical,https://lewatmana.com/lokasi/46484/apotek-wijaya-medical/,"Jl. Hm Iko Djatmiko No.14, Muara Ciujung Bar., Kec. Rangkasbitung, Kabupaten Lebak, Banten, Lebak, Banten, Indonesia 42312"
Apotek Widiya,https://lewatmana.com/lokasi/47955/apotek-widiya/,"Telukjambe, Kec. Telukjambe Tim., Kabupaten Karawang, Jawa Barat, Karawang, Jawa Barat, Indonesia 41361"
Apotek Widya Tamba,https://lewatmana.com/lokasi/49835/apotek-widya-tamba/,"Jl. Raya Abianbase, Abianbase, Kec. Mengwi, Kabupaten Badung, Bali, Badung, Bali, Indonesia 80351"
Apotek Wijaya Kusuma,https://lewatmana.com/lokasi/48922/apotek-wijaya-kusuma/,"Jl. Brawijaya No.59, Pakelan, Kec. Kota Kediri, Kota Kediri, Jawa Timur, Kediri, Jawa Timur, Indonesia 64129"
Apotek Wijaya Kusuma,https://lewatmana.com/lokasi/47790/apotek-wijaya-kusuma/,"Patrol, Kec. Patrol, Kabupaten Indramayu, Jawa Barat, Indramayu, Jawa Barat, Indonesia 45257"
Apotek Wika Farmasi,https://lewatmana.com/lokasi/49373/apotek-wika-farmasi/,"Ruko Wijaya Kusuma Jl. Wijaya Kusuma, Gedang Klutuk, Sooko, Kec. Puri, Mojokerto, Jawa Timur, Mojokerto, Jawa Timur, Indonesia 61361"
Apotek Wilis,https://lewatmana.com/lokasi/48840/apotek-wilis/,"Jl. Wilis No.37D, Gading Kasri, Kec. Klojen, Kota Malang, Jawa Timur, Malang, Jawa Timur, Indonesia 65115"
Apotek Windya Farma,https://lewatmana.com/lokasi/47611/apotek-windya-farma/,"Jl. Nasional III, Sukaraja, Kec. Sindangkasih, Kabupaten Ciamis, Jawa Barat, Ciamis, Jawa Barat, Indonesia 46268"
Apotek Wisnu Sehat,https://lewatmana.com/lokasi/49050/apotek-wisnu-sehat/,"Jl. Argo Pegat, Sumber Nanas, Ponggok, Kec. Ponggok, Blitar, Jawa Timur, Blitar, Jawa Timur, Indonesia 66153"
Apotek WJ,https://lewatmana.com/lokasi/47240/apotek-wj/,"Jl. Kantor Batu No.30-34, RT.04/RW.08, Paledang, Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat, Bogor, Jawa Barat, Indonesia 16122"
Apotek Wonodri,https://lewatmana.com/lokasi/48322/apotek-wonodri/,"Jl. Wonodri Baru Raya No.33, Wonodri, Kec. Semarang Sel., Kota Semarang, Jawa Tengah, Semarang, Jawa Tengah, Indonesia 50242"
